date,city,store,product_category,unit_price,quantity,total_sales,year,month
2024-01-14,Leipzig,Edeka,Snacks,0.9,17,15.3,2024,1
2024-08-21,Frankfurt,Edeka,Snacks,3.16,14,44.24,2024,8
2024-12-09,Leipzig,Edeka,Household,9.5,12,114.0,2024,12
2023-12-16,Frankfurt,Edeka,Beverages,4.36,1,4.36,2023,12
2023-04-08,Frankfurt,Lidl,Beverages,4.91,16,78.56,2023,4
2023-01-19,Stuttgart,Lidl,Beverages,5.35,8,42.8,2023,1
2023-11-09,Frankfurt,Aldi,Produce,4.41,14,61.74,2023,11
2024-06-11,Hamburg,REWE,Produce,3.81,15,57.15,2024,6
2024-07-10,Munich,Lidl,Produce,2.12,1,2.12,2024,7
2024-10-28,Leipzig,Lidl,Produce,4.14,10,41.4,2024,10
2024-03-20,Frankfurt,Edeka,Bakery,1.83,18,32.94,2024,3
2023-08-19,Hamburg,Lidl,Bakery,2.88,1,2.88,2023,8
2024-10-30,Stuttgart,Aldi,Dairy,2.59,16,41.44,2024,10
2024-09-16,Leipzig,REWE,Beverages,5.5,6,33.0,2024,9
2023-12-25,Cologne,Aldi,Produce,0.68,10,6.8,2023,12
2024-01-18,Cologne,Lidl,Produce,2.2,8,17.6,2024,1
2024-05-26,Stuttgart,Edeka,Snacks,0.7,13,9.1,2024,5
2023-02-13,Hamburg,Aldi,Bakery,1.78,13,23.14,2023,2
2023-12-31,Leipzig,REWE,Household,2.55,18,45.9,2023,12
2024-09-13,Hamburg,Edeka,Household,3.72,20,74.4,2024,9
2023-04-21,Leipzig,Edeka,Produce,1.51,6,9.06,2023,4
2023-08-11,Hamburg,Aldi,Beverages,2.32,9,20.88,2023,8
2024-01-21,Cologne,Aldi,Snacks,0.92,19,17.48,2024,1
2023-09-22,Frankfurt,Edeka,Dairy,4.2,15,63.0,2023,9
2023-09-28,Leipzig,REWE,Dairy,1.45,11,15.95,2023,9
2023-07-31,Leipzig,Lidl,Household,4.0,1,4.0,2023,7
2024-05-10,Munich,Lidl,Bakery,2.65,5,13.25,2024,5
2023-11-10,Frankfurt,Aldi,Beverages,3.61,6,21.66,2023,11
2024-01-22,Leipzig,Aldi,Beverages,3.83,3,11.49,2024,1
2023-09-04,Berlin,Aldi,Dairy,1.47,10,14.7,2023,9
2024-07-20,Hamburg,Aldi,Household,8.56,10,85.6,2024,7
2023-12-16,Frankfurt,REWE,Produce,0.51,10,5.1,2023,12
2023-03-13,Munich,Lidl,Produce,2.48,17,42.16,2023,3
2023-10-23,Frankfurt,Edeka,Snacks,2.55,3,7.65,2023,10
2023-08-01,Berlin,Lidl,Snacks,1.6,1,1.6,2023,8
2023-10-22,Berlin,Aldi,Beverages,1.02,6,6.12,2023,10
2023-06-20,Frankfurt,Edeka,Bakery,2.99,5,14.95,2023,6
2023-09-03,Stuttgart,REWE,Produce,1.62,18,29.16,2023,9
2023-05-21,Stuttgart,REWE,Household,9.29,1,9.29,2023,5
2024-09-07,Stuttgart,Aldi,Produce,1.34,8,10.72,2024,9
2024-09-08,Munich,Aldi,Bakery,1.97,7,13.79,2024,9
2023-08-28,Frankfurt,Lidl,Produce,3.61,6,21.66,2023,8
2023-11-07,Hamburg,Aldi,Produce,3.65,7,25.55,2023,11
2024-02-20,Munich,Aldi,Bakery,1.69,8,13.52,2024,2
2024-02-02,Cologne,Edeka,Household,14.31,20,286.2,2024,2
2023-01-22,Munich,Edeka,Bakery,2.96,7,20.72,2023,1
2023-03-19,Frankfurt,Lidl,Household,10.22,12,122.64,2023,3
2024-04-19,Frankfurt,Lidl,Household,13.69,3,41.07,2024,4
2024-12-07,Cologne,REWE,Household,5.7,11,62.7,2024,12
2023-12-19,Berlin,Edeka,Snacks,0.91,8,7.28,2023,12
2024-01-06,Frankfurt,Edeka,Snacks,2.38,10,23.8,2024,1
2023-01-21,Berlin,Lidl,Bakery,1.34,16,21.44,2023,1
2024-05-21,Berlin,Aldi,Household,5.82,12,69.84,2024,5
2023-06-09,Hamburg,REWE,Bakery,1.88,8,15.04,2023,6
2023-12-27,Stuttgart,Aldi,Beverages,5.84,19,110.96,2023,12
2024-07-09,Berlin,Edeka,Household,12.88,6,77.28,2024,7
2023-10-24,Munich,Lidl,Dairy,2.95,5,14.75,2023,10
2023-12-18,Stuttgart,REWE,Household,12.56,11,138.16,2023,12
2023-06-29,Berlin,REWE,Dairy,2.57,14,35.98,2023,6
2024-04-16,Stuttgart,Edeka,Household,6.92,13,89.96,2024,4
2024-01-30,Leipzig,REWE,Bakery,0.89,13,11.57,2024,1
2024-09-04,Leipzig,Lidl,Snacks,3.13,2,6.26,2024,9
2024-09-18,Hamburg,Edeka,Produce,3.28,14,45.92,2024,9
2023-08-01,Frankfurt,Lidl,Beverages,2.03,15,30.45,2023,8
2024-06-13,Frankfurt,Lidl,Household,13.66,6,81.96,2024,6
2024-01-30,Cologne,Edeka,Snacks,1.45,5,7.25,2024,1
2023-01-27,Berlin,REWE,Household,11.47,16,183.52,2023,1
2024-03-24,Munich,Edeka,Beverages,4.84,6,29.04,2024,3
2024-03-13,Leipzig,Lidl,Snacks,2.95,6,17.7,2024,3
2023-10-12,Leipzig,Lidl,Household,12.19,11,134.09,2023,10
2024-10-22,Cologne,Aldi,Produce,3.75,12,45.0,2024,10
2024-10-10,Cologne,Lidl,Bakery,2.66,14,37.24,2024,10
2023-07-08,Leipzig,Lidl,Dairy,2.69,8,21.52,2023,7
2024-12-02,Hamburg,Lidl,Bakery,1.1,9,9.9,2024,12
2023-07-18,Frankfurt,Edeka,Snacks,0.75,20,15.0,2023,7
2023-04-12,Berlin,Lidl,Snacks,1.03,13,13.39,2023,4
2024-04-23,Stuttgart,Edeka,Beverages,4.44,14,62.16,2024,4
2024-08-25,Stuttgart,Edeka,Produce,0.65,10,6.5,2024,8
2023-08-12,Berlin,Aldi,Dairy,2.59,3,7.77,2023,8
2024-05-31,Frankfurt,Lidl,Beverages,1.98,3,5.94,2024,5
2024-06-10,Stuttgart,Lidl,Produce,1.26,4,5.04,2024,6
2024-03-16,Hamburg,Lidl,Produce,1.81,2,3.62,2024,3
2024-05-31,Leipzig,Lidl,Bakery,2.72,18,48.96,2024,5
2023-08-18,Hamburg,REWE,Bakery,2.0,1,2.0,2023,8
2023-04-24,Hamburg,Lidl,Produce,2.08,20,41.6,2023,4
2024-05-30,Munich,Aldi,Dairy,1.62,13,21.06,2024,5
2023-07-03,Berlin,Edeka,Dairy,2.55,18,45.9,2023,7
2024-12-25,Leipzig,REWE,Snacks,2.9,10,29.0,2024,12
2023-02-03,Hamburg,Lidl,Snacks,1.77,4,7.08,2023,2
2023-10-23,Hamburg,Aldi,Beverages,1.7,5,8.5,2023,10
2024-03-28,Frankfurt,Lidl,Produce,3.08,19,58.52,2024,3
2024-12-08,Cologne,REWE,Household,12.58,9,113.22,2024,12
2024-05-19,Cologne,REWE,Household,9.53,9,85.77,2024,5
2024-02-10,Cologne,Aldi,Dairy,0.96,15,14.4,2024,2
2023-05-07,Berlin,Edeka,Snacks,2.15,16,34.4,2023,5
2023-05-22,Munich,Aldi,Snacks,1.3,10,13.0,2023,5
2024-10-09,Berlin,REWE,Snacks,2.07,11,22.77,2024,10
2023-05-08,Stuttgart,Lidl,Snacks,1.61,2,3.22,2023,5
2024-11-16,Frankfurt,REWE,Dairy,1.59,6,9.54,2024,11
2024-12-30,Hamburg,Lidl,Household,5.93,9,53.37,2024,12
2024-09-17,Berlin,Aldi,Produce,1.0,12,12.0,2024,9
2023-12-16,Cologne,REWE,Household,11.05,14,154.7,2023,12
2024-06-07,Munich,Lidl,Household,4.95,19,94.05,2024,6
2024-04-07,Frankfurt,Edeka,Beverages,1.59,10,15.9,2024,4
2023-09-01,Hamburg,Edeka,Beverages,4.95,7,34.65,2023,9
2024-07-17,Leipzig,Edeka,Snacks,0.76,19,14.44,2024,7
2023-07-05,Munich,Lidl,Beverages,3.55,19,67.45,2023,7
2023-08-21,Berlin,REWE,Snacks,1.83,13,23.79,2023,8
2024-05-28,Berlin,REWE,Dairy,1.7,20,34.0,2024,5
2023-01-01,Munich,Lidl,Household,7.16,16,114.56,2023,1
2023-08-27,Munich,Lidl,Produce,1.52,5,7.6,2023,8
2023-02-24,Hamburg,Aldi,Bakery,1.2,15,18.0,2023,2
2024-05-09,Leipzig,Lidl,Dairy,2.39,19,45.41,2024,5
2024-09-07,Cologne,REWE,Beverages,5.45,10,54.5,2024,9
2024-02-22,Leipzig,REWE,Household,9.68,5,48.4,2024,2
2024-03-23,Leipzig,Lidl,Bakery,2.59,15,38.85,2024,3
2023-12-04,Munich,Lidl,Beverages,4.36,18,78.48,2023,12
2023-10-04,Hamburg,Lidl,Dairy,2.46,1,2.46,2023,10
2023-01-10,Munich,Aldi,Beverages,5.25,11,57.75,2023,1
2023-12-07,Stuttgart,REWE,Beverages,2.62,15,39.3,2023,12
2023-04-14,Munich,REWE,Household,6.27,8,50.16,2023,4
2023-12-11,Stuttgart,Edeka,Produce,1.56,18,28.08,2023,12
2024-01-05,Cologne,Lidl,Household,3.13,5,15.65,2024,1
2023-07-17,Hamburg,Aldi,Beverages,2.62,16,41.92,2023,7
2023-01-14,Berlin,Edeka,Dairy,3.88,7,27.16,2023,1
2024-11-10,Hamburg,Aldi,Beverages,4.91,20,98.2,2024,11
2023-12-04,Hamburg,Lidl,Produce,4.6,14,64.4,2023,12
2024-06-25,Hamburg,REWE,Household,9.63,10,96.3,2024,6
2024-04-01,Cologne,Aldi,Produce,1.45,17,24.65,2024,4
2024-06-09,Cologne,Lidl,Beverages,2.39,15,35.85,2024,6
2024-03-11,Frankfurt,Edeka,Household,4.88,9,43.92,2024,3
2024-01-01,Stuttgart,REWE,Dairy,1.01,7,7.07,2024,1
2024-02-05,Berlin,REWE,Household,8.46,11,93.06,2024,2
2024-07-27,Cologne,Lidl,Household,11.32,4,45.28,2024,7
2024-04-26,Stuttgart,REWE,Produce,3.78,20,75.6,2024,4
2023-04-20,Cologne,Aldi,Produce,3.97,14,55.58,2023,4
2024-02-10,Hamburg,REWE,Produce,0.99,7,6.93,2024,2
2023-11-05,Hamburg,Aldi,Household,7.26,7,50.82,2023,11
2023-06-09,Stuttgart,Edeka,Beverages,4.32,6,25.92,2023,6
2023-02-24,Munich,Aldi,Produce,1.19,6,7.14,2023,2
2023-09-13,Munich,Lidl,Beverages,3.54,17,60.18,2023,9
2024-06-17,Munich,Lidl,Beverages,2.7,12,32.4,2024,6
2024-02-26,Stuttgart,REWE,Beverages,3.6,7,25.2,2024,2
2024-09-06,Cologne,Aldi,Household,14.1,18,253.8,2024,9
2023-09-21,Munich,Edeka,Beverages,4.01,19,76.19,2023,9
2023-08-21,Berlin,Aldi,Dairy,3.19,10,31.9,2023,8
2024-11-10,Stuttgart,Aldi,Snacks,0.8,5,4.0,2024,11
2023-08-21,Munich,Aldi,Household,9.19,6,55.14,2023,8
2024-05-31,Frankfurt,Aldi,Dairy,1.31,19,24.89,2024,5
2023-02-14,Frankfurt,REWE,Beverages,4.63,20,92.6,2023,2
2024-07-11,Hamburg,Aldi,Household,10.7,9,96.3,2024,7
2024-11-06,Cologne,Edeka,Household,4.06,16,64.96,2024,11
2024-11-11,Stuttgart,Lidl,Bakery,1.89,8,15.12,2024,11
2024-03-11,Frankfurt,Lidl,Beverages,4.14,16,66.24,2024,3
2023-12-01,Berlin,Aldi,Household,6.48,2,12.96,2023,12
2024-02-08,Hamburg,REWE,Bakery,1.48,16,23.68,2024,2
2023-06-13,Frankfurt,Lidl,Bakery,1.4,19,26.6,2023,6
2023-09-13,Leipzig,REWE,Beverages,3.4,15,51.0,2023,9
2023-03-07,Munich,Lidl,Snacks,1.72,4,6.88,2023,3
2023-03-29,Frankfurt,Aldi,Household,6.28,3,18.84,2023,3
2023-08-28,Frankfurt,Lidl,Beverages,5.87,4,23.48,2023,8
2023-11-07,Hamburg,Edeka,Beverages,3.58,2,7.16,2023,11
2024-07-24,Cologne,Aldi,Household,8.81,2,17.62,2024,7
2024-11-12,Munich,Aldi,Beverages,5.07,3,15.21,2024,11
2023-09-15,Munich,Edeka,Bakery,2.44,3,7.32,2023,9
2024-07-11,Leipzig,Aldi,Snacks,0.81,12,9.72,2024,7
2024-05-28,Munich,Lidl,Snacks,2.88,15,43.2,2024,5
2024-03-09,Munich,Edeka,Household,11.47,2,22.94,2024,3
2023-05-09,Cologne,REWE,Produce,2.3,14,32.2,2023,5
2023-11-22,Munich,Edeka,Beverages,1.31,14,18.34,2023,11
2023-01-17,Cologne,Lidl,Beverages,1.74,15,26.1,2023,1
2024-11-29,Hamburg,REWE,Beverages,5.59,15,83.85,2024,11
2023-12-08,Berlin,Aldi,Dairy,3.14,9,28.26,2023,12
2024-09-19,Cologne,REWE,Beverages,5.01,20,100.2,2024,9
2023-09-06,Munich,Edeka,Household,4.43,13,57.59,2023,9
2024-12-10,Hamburg,Aldi,Snacks,2.13,10,21.3,2024,12
2023-06-26,Hamburg,Edeka,Bakery,2.51,5,12.55,2023,6
2023-12-23,Frankfurt,Edeka,Household,6.69,10,66.9,2023,12
2024-05-09,Frankfurt,Edeka,Beverages,3.32,9,29.88,2024,5
2023-02-04,Berlin,Edeka,Beverages,3.8,3,11.4,2023,2
2024-02-11,Berlin,Lidl,Beverages,1.31,15,19.65,2024,2
2024-10-08,Frankfurt,REWE,Produce,3.2,10,32.0,2024,10
2023-01-10,Stuttgart,Edeka,Produce,0.74,13,9.62,2023,1
2024-11-25,Frankfurt,REWE,Household,13.38,17,227.46,2024,11
2024-12-14,Hamburg,REWE,Dairy,2.4,12,28.8,2024,12
2024-06-14,Leipzig,Lidl,Bakery,2.36,15,35.4,2024,6
2024-06-18,Leipzig,Edeka,Beverages,2.41,5,12.05,2024,6
2023-04-05,Cologne,Edeka,Bakery,3.91,1,3.91,2023,4
2024-07-29,Frankfurt,REWE,Beverages,2.62,18,47.16,2024,7
2024-03-25,Munich,Edeka,Bakery,2.1,16,33.6,2024,3
2023-08-08,Cologne,Aldi,Bakery,2.45,2,4.9,2023,8
2023-04-06,Stuttgart,Lidl,Produce,3.67,10,36.7,2023,4
2024-01-16,Cologne,Aldi,Produce,1.96,19,37.24,2024,1
2024-10-30,Munich,Aldi,Beverages,5.84,3,17.52,2024,10
2023-07-26,Leipzig,Lidl,Bakery,2.18,6,13.08,2023,7
2023-09-03,Munich,Edeka,Bakery,1.62,15,24.3,2023,9
2024-12-11,Munich,Edeka,Snacks,1.61,9,14.49,2024,12
2024-05-24,Hamburg,Aldi,Bakery,3.37,13,43.81,2024,5
2023-03-24,Leipzig,Edeka,Snacks,2.09,10,20.9,2023,3
2023-11-13,Frankfurt,Edeka,Bakery,2.2,16,35.2,2023,11
2024-10-06,Stuttgart,Edeka,Dairy,0.9,10,9.0,2024,10
2023-04-15,Frankfurt,REWE,Beverages,5.3,17,90.1,2023,4
2024-01-05,Hamburg,Aldi,Produce,3.42,16,54.72,2024,1
2024-08-03,Leipzig,REWE,Dairy,4.28,3,12.84,2024,8
2024-11-26,Cologne,Edeka,Snacks,0.93,15,13.95,2024,11
2024-09-21,Hamburg,Lidl,Bakery,3.29,15,49.35,2024,9
2023-06-29,Frankfurt,Edeka,Beverages,4.56,12,54.72,2023,6
2024-08-24,Berlin,Aldi,Household,8.9,5,44.5,2024,8
2024-08-22,Hamburg,Aldi,Bakery,1.38,16,22.08,2024,8
2023-03-24,Berlin,REWE,Beverages,1.26,2,2.52,2023,3
2024-06-15,Berlin,Aldi,Produce,2.25,16,36.0,2024,6
2024-09-10,Stuttgart,Edeka,Produce,4.03,4,16.12,2024,9
2024-05-15,Munich,REWE,Beverages,2.81,18,50.58,2024,5
2023-12-14,Munich,Edeka,Household,12.55,13,163.15,2023,12
2023-09-29,Munich,Edeka,Bakery,3.76,19,71.44,2023,9
2023-11-27,Berlin,Aldi,Snacks,1.76,2,3.52,2023,11
2024-09-01,Frankfurt,Lidl,Household,7.68,4,30.72,2024,9
2024-07-22,Munich,REWE,Dairy,1.7,12,20.4,2024,7
2024-10-22,Stuttgart,Edeka,Household,6.7,3,20.1,2024,10
2024-01-24,Munich,Aldi,Snacks,1.88,17,31.96,2024,1
2023-05-17,Cologne,Aldi,Produce,4.62,13,60.06,2023,5
2023-12-27,Stuttgart,REWE,Produce,1.54,3,4.62,2023,12
2023-10-09,Berlin,Edeka,Bakery,3.29,9,29.61,2023,10
2023-07-21,Berlin,Aldi,Dairy,2.16,20,43.2,2023,7
2024-06-14,Munich,Aldi,Beverages,1.0,20,20.0,2024,6
2023-01-16,Cologne,REWE,Produce,3.74,20,74.8,2023,1
2024-07-21,Cologne,Edeka,Household,6.52,15,97.8,2024,7
2023-04-24,Hamburg,REWE,Bakery,1.87,17,31.79,2023,4
2023-03-09,Hamburg,Lidl,Household,14.56,9,131.04,2023,3
2024-08-12,Munich,Lidl,Snacks,1.09,2,2.18,2024,8
2023-01-30,Stuttgart,REWE,Household,6.97,10,69.7,2023,1
2024-06-02,Berlin,Aldi,Beverages,5.56,11,61.16,2024,6
2024-10-25,Stuttgart,REWE,Dairy,4.0,16,64.0,2024,10
2023-01-22,Cologne,Aldi,Produce,3.92,18,70.56,2023,1
2024-03-06,Cologne,Lidl,Household,3.49,18,62.82,2024,3
2023-01-30,Cologne,Edeka,Household,9.32,16,149.12,2023,1
2024-11-09,Berlin,REWE,Dairy,3.57,1,3.57,2024,11
2024-10-21,Leipzig,Edeka,Beverages,3.65,5,18.25,2024,10
2024-02-14,Hamburg,REWE,Produce,1.56,2,3.12,2024,2
2023-02-18,Leipzig,Lidl,Beverages,4.85,3,14.55,2023,2
2023-11-21,Munich,REWE,Produce,3.09,10,30.9,2023,11
2024-05-02,Hamburg,REWE,Beverages,2.46,8,19.68,2024,5
2023-10-25,Cologne,REWE,Household,13.42,20,268.4,2023,10
2023-06-30,Stuttgart,Edeka,Household,2.6,12,31.2,2023,6
2023-05-02,Stuttgart,REWE,Bakery,2.66,18,47.88,2023,5
2023-05-04,Cologne,Lidl,Bakery,2.62,4,10.48,2023,5
2024-03-28,Berlin,Aldi,Snacks,2.11,11,23.21,2024,3
2023-09-23,Leipzig,Lidl,Beverages,5.91,8,47.28,2023,9
2023-01-28,Berlin,Lidl,Snacks,1.66,17,28.22,2023,1
2023-09-16,Leipzig,REWE,Bakery,2.0,10,20.0,2023,9
2023-03-18,Leipzig,Lidl,Produce,2.9,11,31.9,2023,3
2024-03-07,Berlin,REWE,Beverages,5.2,11,57.2,2024,3
2024-12-06,Munich,REWE,Produce,2.7,17,45.9,2024,12
2023-02-04,Frankfurt,Aldi,Produce,3.81,18,68.58,2023,2
2024-03-11,Stuttgart,Lidl,Snacks,3.13,7,21.91,2024,3
2023-04-24,Leipzig,Lidl,Household,6.77,3,20.31,2023,4
2023-03-03,Frankfurt,REWE,Snacks,3.33,17,56.61,2023,3
2023-02-21,Stuttgart,REWE,Bakery,2.87,6,17.22,2023,2
2023-04-26,Leipzig,Aldi,Produce,4.94,8,39.52,2023,4
2023-02-16,Leipzig,Edeka,Dairy,0.83,4,3.32,2023,2
2024-03-13,Leipzig,REWE,Produce,2.62,8,20.96,2024,3
2024-02-16,Munich,Aldi,Bakery,0.87,16,13.92,2024,2
2023-04-11,Stuttgart,REWE,Dairy,2.24,5,11.2,2023,4
2023-10-06,Munich,REWE,Produce,4.0,13,52.0,2023,10
2023-04-17,Munich,REWE,Beverages,3.82,12,45.84,2023,4
2023-02-04,Hamburg,Edeka,Produce,2.93,13,38.09,2023,2
2023-12-25,Stuttgart,Edeka,Snacks,1.32,9,11.88,2023,12
2023-01-02,Munich,REWE,Household,12.51,19,237.69,2023,1
2024-05-06,Hamburg,Lidl,Beverages,5.0,6,30.0,2024,5
2023-09-29,Stuttgart,Aldi,Snacks,1.19,11,13.09,2023,9
2023-05-24,Berlin,Lidl,Produce,0.69,9,6.21,2023,5
2024-03-10,Stuttgart,Lidl,Dairy,4.29,18,77.22,2024,3
2024-03-26,Cologne,Aldi,Snacks,2.76,7,19.32,2024,3
2024-08-26,Frankfurt,REWE,Snacks,1.53,13,19.89,2024,8
2024-07-19,Cologne,Edeka,Household,4.12,2,8.24,2024,7
2023-08-16,Frankfurt,REWE,Dairy,2.94,15,44.1,2023,8
2024-06-28,Berlin,Edeka,Dairy,4.07,17,69.19,2024,6
2023-08-02,Frankfurt,REWE,Dairy,1.5,12,18.0,2023,8
2024-10-09,Berlin,Aldi,Dairy,1.18,15,17.7,2024,10
2023-09-05,Stuttgart,Lidl,Snacks,0.82,2,1.64,2023,9
2024-02-12,Cologne,Lidl,Bakery,1.93,18,34.74,2024,2
2023-02-22,Hamburg,Lidl,Household,7.26,13,94.38,2023,2
2024-07-29,Stuttgart,Lidl,Produce,4.82,19,91.58,2024,7
2023-11-10,Leipzig,Aldi,Beverages,2.44,8,19.52,2023,11
2024-01-09,Stuttgart,Lidl,Dairy,3.54,7,24.78,2024,1
2023-02-06,Frankfurt,Edeka,Produce,4.17,16,66.72,2023,2
2024-12-24,Leipzig,Aldi,Produce,2.42,19,45.98,2024,12
2024-06-07,Leipzig,Lidl,Bakery,1.42,1,1.42,2024,6
2023-03-25,Stuttgart,Edeka,Bakery,2.44,3,7.32,2023,3
2023-04-04,Munich,Aldi,Snacks,2.21,9,19.89,2023,4
2024-02-19,Hamburg,Lidl,Produce,3.83,16,61.28,2024,2
2023-12-08,Hamburg,Lidl,Snacks,1.28,9,11.52,2023,12
2024-12-19,Berlin,Lidl,Snacks,2.8,20,56.0,2024,12
2024-07-03,Cologne,Aldi,Produce,1.82,6,10.92,2024,7
2024-02-25,Munich,Aldi,Bakery,1.1,11,12.1,2024,2
2023-12-14,Cologne,Lidl,Snacks,1.6,11,17.6,2023,12
2024-12-15,Leipzig,REWE,Dairy,1.3,5,6.5,2024,12
2024-08-09,Leipzig,Aldi,Household,14.61,5,73.05,2024,8
2023-05-08,Cologne,Edeka,Bakery,3.23,11,35.53,2023,5
2023-06-01,Hamburg,Edeka,Beverages,2.79,2,5.58,2023,6
2024-06-05,Munich,REWE,Snacks,1.88,13,24.44,2024,6
2023-02-07,Frankfurt,Edeka,Produce,2.13,16,34.08,2023,2
2024-03-02,Leipzig,Edeka,Dairy,1.84,7,12.88,2024,3
2023-04-15,Munich,Edeka,Snacks,3.47,7,24.29,2023,4
2023-06-14,Berlin,Aldi,Bakery,1.26,2,2.52,2023,6
2024-06-27,Stuttgart,Edeka,Bakery,1.36,4,5.44,2024,6
2023-07-31,Hamburg,REWE,Produce,1.35,16,21.6,2023,7
2024-06-09,Munich,Lidl,Produce,4.01,7,28.07,2024,6
2023-05-12,Berlin,Aldi,Dairy,2.87,13,37.31,2023,5
2023-06-01,Frankfurt,Aldi,Household,3.56,11,39.16,2023,6
2023-04-06,Cologne,REWE,Beverages,2.45,15,36.75,2023,4
2024-05-17,Cologne,Lidl,Beverages,3.51,20,70.2,2024,5
2024-06-05,Berlin,Aldi,Bakery,3.5,6,21.0,2024,6
2024-01-09,Hamburg,Lidl,Bakery,1.38,16,22.08,2024,1
2023-01-16,Cologne,Aldi,Bakery,1.05,6,6.3,2023,1
2024-11-09,Hamburg,REWE,Bakery,3.72,3,11.16,2024,11
2024-08-30,Hamburg,Lidl,Dairy,2.53,6,15.18,2024,8
2023-01-18,Cologne,REWE,Household,14.93,19,283.67,2023,1
2024-02-13,Frankfurt,Lidl,Dairy,1.21,9,10.89,2024,2
2023-01-07,Stuttgart,Aldi,Produce,1.82,19,34.58,2023,1
2024-11-26,Munich,Aldi,Snacks,1.19,11,13.09,2024,11
2023-09-02,Stuttgart,Edeka,Bakery,3.5,11,38.5,2023,9
2024-08-16,Cologne,Edeka,Snacks,1.0,11,11.0,2024,8
2024-10-04,Munich,REWE,Beverages,4.82,3,14.46,2024,10
2023-05-09,Hamburg,Edeka,Produce,2.68,19,50.92,2023,5
2024-03-30,Leipzig,Lidl,Household,13.19,9,118.71,2024,3
2024-08-08,Frankfurt,REWE,Dairy,1.17,2,2.34,2024,8
2024-07-24,Hamburg,Lidl,Produce,1.15,5,5.75,2024,7
2023-03-13,Leipzig,Aldi,Produce,4.34,14,60.76,2023,3
2023-06-09,Frankfurt,Edeka,Produce,2.81,20,56.2,2023,6
2023-03-28,Leipzig,Aldi,Beverages,2.55,2,5.1,2023,3
2024-02-05,Stuttgart,Edeka,Dairy,1.92,9,17.28,2024,2
2024-04-06,Stuttgart,Aldi,Household,7.2,17,122.4,2024,4
2024-06-12,Stuttgart,Edeka,Beverages,3.49,19,66.31,2024,6
2023-03-30,Berlin,Lidl,Snacks,0.85,8,6.8,2023,3
2024-10-22,Stuttgart,Aldi,Produce,0.71,14,9.94,2024,10
2023-01-06,Frankfurt,Edeka,Snacks,2.16,11,23.76,2023,1
2024-08-18,Frankfurt,Aldi,Snacks,1.53,11,16.83,2024,8
2023-03-25,Stuttgart,Lidl,Beverages,3.83,15,57.45,2023,3
2023-09-07,Hamburg,Edeka,Household,12.86,16,205.76,2023,9
2024-10-27,Stuttgart,Aldi,Household,5.73,4,22.92,2024,10
2024-02-20,Stuttgart,Lidl,Snacks,2.49,13,32.37,2024,2
2023-03-13,Cologne,Aldi,Bakery,2.52,14,35.28,2023,3
2024-09-12,Leipzig,Lidl,Dairy,1.76,6,10.56,2024,9
2023-04-22,Cologne,Edeka,Produce,3.35,18,60.3,2023,4
2023-06-21,Leipzig,REWE,Bakery,3.84,7,26.88,2023,6
2024-11-29,Munich,Lidl,Snacks,2.94,20,58.8,2024,11
2023-09-30,Berlin,Lidl,Dairy,1.02,8,8.16,2023,9
2024-06-13,Frankfurt,Aldi,Household,4.82,19,91.58,2024,6
2024-11-10,Munich,Edeka,Bakery,1.9,1,1.9,2024,11
2023-11-15,Stuttgart,Edeka,Beverages,5.18,10,51.8,2023,11
2023-03-23,Frankfurt,Aldi,Snacks,2.44,19,46.36,2023,3
2023-03-16,Frankfurt,Aldi,Bakery,2.86,14,40.04,2023,3
2024-03-04,Berlin,Edeka,Produce,2.99,14,41.86,2024,3
2024-04-04,Berlin,Aldi,Snacks,1.3,8,10.4,2024,4
2023-12-12,Leipzig,REWE,Dairy,1.27,2,2.54,2023,12
2023-09-06,Munich,Aldi,Dairy,1.54,15,23.1,2023,9
2024-10-04,Cologne,REWE,Bakery,2.45,17,41.65,2024,10
2024-01-22,Frankfurt,Aldi,Snacks,2.74,13,35.62,2024,1
2024-12-13,Hamburg,Lidl,Household,14.58,9,131.22,2024,12
2023-12-29,Munich,Edeka,Dairy,4.47,1,4.47,2023,12
2023-10-23,Frankfurt,Lidl,Household,2.84,17,48.28,2023,10
2023-03-09,Leipzig,Lidl,Dairy,4.45,16,71.2,2023,3
2024-03-13,Berlin,Aldi,Beverages,2.81,16,44.96,2024,3
2024-06-15,Stuttgart,Edeka,Beverages,5.98,18,107.64,2024,6
2024-08-27,Berlin,REWE,Household,11.16,20,223.2,2024,8
2023-05-13,Berlin,Lidl,Snacks,2.93,19,55.67,2023,5
2023-10-22,Berlin,Edeka,Dairy,3.96,14,55.44,2023,10
2023-10-23,Stuttgart,Lidl,Produce,1.24,7,8.68,2023,10
2024-10-08,Cologne,REWE,Dairy,2.4,9,21.6,2024,10
2023-02-02,Cologne,REWE,Produce,1.69,14,23.66,2023,2
2024-01-09,Frankfurt,REWE,Dairy,1.2,2,2.4,2024,1
2023-02-01,Frankfurt,Lidl,Bakery,1.42,9,12.78,2023,2
2024-07-08,Munich,Edeka,Bakery,1.02,6,6.12,2024,7
2023-11-01,Berlin,REWE,Snacks,1.78,9,16.02,2023,11
2023-04-18,Leipzig,Aldi,Household,4.83,4,19.32,2023,4
2023-04-06,Berlin,Edeka,Dairy,2.49,20,49.8,2023,4
2023-03-07,Stuttgart,Aldi,Snacks,1.9,20,38.0,2023,3
